# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.649000E-01	-7.636569E+01	+8.341483E+01
-9.648000E-01	-7.613941E+01	+8.318507E+01
-9.647000E-01	-7.591442E+01	+8.295660E+01
-9.646000E-01	-7.569071E+01	+8.272943E+01
-9.645000E-01	-7.546826E+01	+8.250353E+01
-9.644000E-01	-7.524708E+01	+8.227891E+01
-9.643000E-01	-7.502713E+01	+8.205553E+01
-9.642000E-01	-7.480843E+01	+8.183341E+01
-9.641000E-01	-7.459094E+01	+8.161252E+01
-9.640000E-01	-7.437468E+01	+8.139285E+01
-9.639000E-01	-7.415961E+01	+8.117440E+01
-9.638000E-01	-7.394574E+01	+8.095716E+01
-9.637000E-01	-7.373306E+01	+8.074111E+01
-9.636000E-01	-7.352155E+01	+8.052624E+01
-9.635000E-01	-7.331121E+01	+8.031255E+01
-9.634000E-01	-7.310202E+01	+8.010003E+01
-9.633000E-01	-7.289398E+01	+7.988866E+01
-9.632000E-01	-7.268707E+01	+7.967844E+01
-9.631000E-01	-7.248129E+01	+7.946936E+01
-9.630000E-01	-7.227663E+01	+7.926141E+01
-9.629000E-01	-7.207308E+01	+7.905457E+01
-9.628000E-01	-7.187064E+01	+7.884885E+01
-9.627000E-01	-7.166928E+01	+7.864422E+01
-9.626000E-01	-7.146900E+01	+7.844069E+01
-9.625000E-01	-7.126980E+01	+7.823825E+01
-9.624000E-01	-7.107166E+01	+7.803688E+01
-9.623000E-01	-7.087459E+01	+7.783657E+01
-9.622000E-01	-7.067856E+01	+7.763732E+01
-9.621000E-01	-7.048357E+01	+7.743913E+01
-9.620000E-01	-7.028961E+01	+7.724197E+01
-9.619000E-01	-7.009667E+01	+7.704585E+01
-9.618000E-01	-6.990475E+01	+7.685075E+01
-9.617000E-01	-6.971384E+01	+7.665667E+01
-9.616000E-01	-6.952393E+01	+7.646360E+01
-9.615000E-01	-6.933501E+01	+7.627153E+01
-9.614000E-01	-6.914708E+01	+7.608046E+01
-9.613000E-01	-6.896012E+01	+7.589037E+01
-9.612000E-01	-6.877413E+01	+7.570126E+01
-9.611000E-01	-6.858911E+01	+7.551312E+01
-9.610000E-01	-6.840504E+01	+7.532594E+01
-9.609000E-01	-6.822191E+01	+7.513972E+01
-9.608000E-01	-6.803972E+01	+7.495445E+01
-9.607000E-01	-6.785847E+01	+7.477011E+01
-9.606000E-01	-6.767814E+01	+7.458672E+01
-9.605000E-01	-6.749873E+01	+7.440425E+01
-9.604000E-01	-6.732024E+01	+7.422270E+01
-9.603000E-01	-6.714264E+01	+7.404206E+01
-9.602000E-01	-6.696595E+01	+7.386233E+01
-9.601000E-01	-6.679014E+01	+7.368350E+01
-9.600000E-01	-6.661522E+01	+7.350556E+01
-9.599000E-01	-6.644117E+01	+7.332851E+01
-9.598000E-01	-6.626800E+01	+7.315233E+01
